Species_rep	Phylum	Class	Order	Family	Genus	Species
MGYG-HGUT-03570	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	
MGYG-HGUT-03532	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae		
MGYG-HGUT-03533	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae		
MGYG-HGUT-03566	Bacteroidota	Bacteroidia	Bacteroidales	F082	F082	
MGYG-HGUT-03535	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	
MGYG-HGUT-03536	Verrucomicrobiota	Verrucomicrobiae	Opitutales	CAG-312	CAG-312	
MGYG-HGUT-03537	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	
MGYG-HGUT-03538	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA737	
MGYG-HGUT-03539	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae		
MGYG-HGUT-03540	Bacteroidota	Bacteroidia	Bacteroidales	UBA932		
MGYG-HGUT-03541	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	
MGYG-HGUT-03542	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
MGYG-HGUT-03543	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae		
MGYG-HGUT-03544	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
MGYG-HGUT-03545	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	
MGYG-HGUT-03546	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	UBA1181	
MGYG-HGUT-03547	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae		
MGYG-HGUT-03548	Firmicutes_A	Clostridia	4C28d-15	CAG-727	QALS01	
MGYG-HGUT-03549	Firmicutes_A	Clostridia	4C28d-15	CAG-727		
MGYG-HGUT-03553	Bacteroidota	Bacteroidia	Bacteroidales	P3	UBA1219	
MGYG-HGUT-03554	Bacteroidota	Bacteroidia	Bacteroidales	UBA932		
MGYG-HGUT-03555	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae		
MGYG-HGUT-03556	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
MGYG-HGUT-03557	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	
MGYG-HGUT-03558	Firmicutes_A	Clostridia	Christensenellales	QALW01		
MGYG-HGUT-03559	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae		
MGYG-HGUT-03560	Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae		
MGYG-HGUT-03561	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	
MGYG-HGUT-03562	Firmicutes_A	Clostridia	4C28d-15	CAG-917		
MGYG-HGUT-03563	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	CAG-831	
MGYG-HGUT-03564	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	UBA1232	
MGYG-HGUT-03567	Spirochaetota	Spirochaetia	Sphaerochaetales	Sphaerochaetaceae	Spiro-01	
MGYG-HGUT-03568	Firmicutes	Bacilli	RFN20	CAG-288		
MGYG-HGUT-03569	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	
MGYG-HGUT-03571	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	
MGYG-HGUT-03572	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	
MGYG-HGUT-03573	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	
MGYG-HGUT-03574	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	
MGYG-HGUT-03575	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	
MGYG-HGUT-03576	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	DTU089	
MGYG-HGUT-03577	Firmicutes	Bacilli	Acholeplasmatales	CAG-307	UBA7004	
MGYG-HGUT-03578	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae		
MGYG-HGUT-03579	Firmicutes_A	Clostridia	4C28d-15	CAG-314	CAG-1435	
MGYG-HGUT-03585	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	
MGYG-HGUT-03615	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-791	CAG-791 sp900315055
MGYG-HGUT-03586	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	
MGYG-HGUT-03587	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	
MGYG-HGUT-03588	Desulfobacterota_A	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Mailhella	
MGYG-HGUT-03589	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	
MGYG-HGUT-03624	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	
MGYG-HGUT-03590	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	C941	
MGYG-HGUT-03591	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	
MGYG-HGUT-03612	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	
MGYG-HGUT-03593	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium	
MGYG-HGUT-03594	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae		
MGYG-HGUT-03599	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
MGYG-HGUT-03600	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae		
MGYG-HGUT-03601	Firmicutes_A	Clostridia	Oscillospirales	CAG-272		
MGYG-HGUT-03605	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
MGYG-HGUT-03606	Firmicutes	Bacilli	ML615J-28	CAG-313		
MGYG-HGUT-03607	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae		
MGYG-HGUT-03608	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	
MGYG-HGUT-03609	Firmicutes_A	Clostridia	4C28d-15	CAG-727		
MGYG-HGUT-03611	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	F0040	
MGYG-HGUT-03613	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae		
MGYG-HGUT-03614	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotellamassilia	
MGYG-HGUT-03616	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2727	
MGYG-HGUT-03617	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	
MGYG-HGUT-03618	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	
MGYG-HGUT-03619	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	SZUA-378	
MGYG-HGUT-03620	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Solobacterium sp900290205
MGYG-HGUT-03622	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	
MGYG-HGUT-03623	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	
MGYG-HGUT-03625	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	UBA2913	
MGYG-HGUT-03626	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	
MGYG-HGUT-03627	Verrucomicrobiota	Lentisphaeria	Victivallales	UBA1829	UBA1732	
MGYG-HGUT-03629	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae		
MGYG-HGUT-03630	Bacteroidota	Bacteroidia	Bacteroidales	F082	F082	
MGYG-HGUT-03631	Verrucomicrobiota	Kiritimatiellae	RFP12	UBA1067	UBA1731	
MGYG-HGUT-03632	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
MGYG-HGUT-03633	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RF16	
MGYG-HGUT-03634	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae		
MGYG-HGUT-03635	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae		
MGYG-HGUT-03636	Verrucomicrobiota	Lentisphaeria	UBA1407	UBA1407	UBA1724	
MGYG-HGUT-03637	Verrucomicrobiota	Verrucomicrobiae	Opitutales	UBA953		
MGYG-HGUT-03638	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotellamassilia	
MGYG-HGUT-03639	Verrucomicrobiota	Kiritimatiellae	RFP12	UBA1067	UBA1067	
MGYG-HGUT-03640	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	
MGYG-HGUT-03641	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	
MGYG-HGUT-03643	Verrucomicrobiota	Kiritimatiellae	RFP12			
MGYG-HGUT-03644	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	
MGYG-HGUT-03645	Bacteroidota	Bacteroidia	Bacteroidales	UBA932		
MGYG-HGUT-03646	Firmicutes_A	Clostridia	4C28d-15	CAG-727		
MGYG-HGUT-03648	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NK4A136	NK4A136 sp002314855
MGYG-HGUT-03649	Bacteroidota	Bacteroidia	Bacteroidales	P3	UBA1711	
MGYG-HGUT-03664	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-170	
MGYG-HGUT-03665	Firmicutes	Bacilli	RF39	CAG-611	CAG-611	
MGYG-HGUT-03666	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	UBA6984	
MGYG-HGUT-03670	Eremiobacterota	UBP9	UBA4705	UBA4705	UBA4705	
MGYG-HGUT-04102	Firmicutes	Bacilli	RF39	CAG-1000	CAG-1000	
MGYG-HGUT-03674	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotellamassilia	
MGYG-HGUT-03676	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	
MGYG-HGUT-03685	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03687	Firmicutes_I	Bacilli_A	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa
MGYG-HGUT-03698	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03706	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	An181	An181 sp002160325
MGYG-HGUT-03717	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
MGYG-HGUT-03719	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus	
MGYG-HGUT-03813	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
MGYG-HGUT-03758	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	
MGYG-HGUT-03720	Firmicutes_A	Clostridia	Tissierellales	Ezakiellaceae	Ezakiella	
MGYG-HGUT-03727	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus lacrimalis
MGYG-HGUT-03721	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus urinimassiliensis
MGYG-HGUT-03776	Firmicutes_A	Clostridia	Saccharofermentanales	DTU023		
MGYG-HGUT-03722	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Jonquetella	Jonquetella anthropi
MGYG-HGUT-03723	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Mobiluncus	
MGYG-HGUT-03724	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	
MGYG-HGUT-03801	Firmicutes_A	Clostridia	Saccharofermentanales	DTU023		
MGYG-HGUT-03725	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium vaginale
MGYG-HGUT-03812	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella colorans
MGYG-HGUT-03753	Firmicutes_A	Clostridia	Peptostreptococcales	Filifactoraceae	Criibacterium	Criibacterium bergeronii
MGYG-HGUT-03728	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	C941	
MGYG-HGUT-03785	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	
MGYG-HGUT-03730	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium vaginale
MGYG-HGUT-03734	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Afipia	Afipia broomeae
MGYG-HGUT-03731	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella amnii
MGYG-HGUT-03733	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium sp003020075
MGYG-HGUT-03761	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
MGYG-HGUT-03736	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus metallidurans
MGYG-HGUT-03732	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
MGYG-HGUT-03799	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	C941	
MGYG-HGUT-03739	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis
MGYG-HGUT-03743	Firmicutes_A	Clostridia	Peptostreptococcales	Filifactoraceae	Filifactor	
MGYG-HGUT-03735	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	QFNR01	
MGYG-HGUT-03898	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	S5-A14a	
MGYG-HGUT-03750	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Murdochiella	
MGYG-HGUT-03737	Firmicutes_A	Clostridia	4C28d-15	CAG-727		
MGYG-HGUT-04516	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia	Sneathia amnii
MGYG-HGUT-03746	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
MGYG-HGUT-03811	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium sp000755185
MGYG-HGUT-03744	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	
MGYG-HGUT-03745	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	
MGYG-HGUT-03748	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	Mogibacterium massiliense
MGYG-HGUT-03749	Firmicutes_A	Clostridia	TANB77			
MGYG-HGUT-03752	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	
MGYG-HGUT-03751	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus sp900099555
MGYG-HGUT-03754	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
MGYG-HGUT-03763	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	
MGYG-HGUT-03755	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	Arcanobacterium urinimassiliense
MGYG-HGUT-03756	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum	Varibaculum sp900106855
MGYG-HGUT-03759	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	KA00134	
MGYG-HGUT-03793	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Kallipyga	
MGYG-HGUT-03762	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium aurimucosum
MGYG-HGUT-03764	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
MGYG-HGUT-03765	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bergensis
MGYG-HGUT-03766	Firmicutes_A	Mahellia				
MGYG-HGUT-03788	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	
MGYG-HGUT-03767	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium lacrimalis
MGYG-HGUT-03770	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	
MGYG-HGUT-03771	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp002161285
MGYG-HGUT-03768	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae		
MGYG-HGUT-03769	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	
MGYG-HGUT-03772	Firmicutes_C	Negativicutes	Veillonellales	Negativicoccaceae		
MGYG-HGUT-03774	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
MGYG-HGUT-03775	Firmicutes_A	Clostridia	Tissierellales	Ezakiellaceae	Ezakiella	Ezakiella massiliensis
MGYG-HGUT-03777	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	
MGYG-HGUT-03778	Firmicutes_A	Clostridia	Tissierellales	Ezakiellaceae	Ezakiella	
MGYG-HGUT-03779	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum sp002892395
MGYG-HGUT-03780	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	Anaerococcus lactolyticus
MGYG-HGUT-03781	Firmicutes_A	Clostridia	TANB77			
MGYG-HGUT-03782	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	
MGYG-HGUT-03784	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	
MGYG-HGUT-03789	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	
MGYG-HGUT-03787	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
MGYG-HGUT-03791	Actinobacteriota	Actinobacteria	Actinomycetales	Brevibacteriaceae	Brevibacterium	
MGYG-HGUT-03792	Actinobacteriota	Actinobacteria	Actinomycetales	Brevibacteriaceae	Brevibacterium	
MGYG-HGUT-03795	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	Anaeroglobus sp900240295
MGYG-HGUT-03796	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus sp000478985
MGYG-HGUT-03797	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
MGYG-HGUT-03798	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03809	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae		
MGYG-HGUT-03802	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus	
MGYG-HGUT-03803	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea conspicua
MGYG-HGUT-03804	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium bovis
MGYG-HGUT-03805	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Corynebacterium	
MGYG-HGUT-03806	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Corynebacterium	
MGYG-HGUT-03807	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae		
MGYG-HGUT-03808	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Pauljensenia	
MGYG-HGUT-03810	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum	
MGYG-HGUT-03816	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	
MGYG-HGUT-03817	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	51-20	
MGYG-HGUT-03822	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	
MGYG-HGUT-03823	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03826	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae		
MGYG-HGUT-03828	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7096	
MGYG-HGUT-03829	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag111	
MGYG-HGUT-03830	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03831	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	
MGYG-HGUT-04177	Firmicutes	Bacilli	RF39	CAG-1000		
MGYG-HGUT-04477	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	
MGYG-HGUT-03870	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-04291	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella tannerae
MGYG-HGUT-03838	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	QAMM01	QAMM01 sp003150405
MGYG-HGUT-03839	Firmicutes_A	Clostridia	Oscillospirales	CAG-272		
MGYG-HGUT-03840	Firmicutes_A	Clostridia	Oscillospirales	CAG-272		
MGYG-HGUT-04298	Proteobacteria	Alphaproteobacteria	RF32	CAG-977	UBA11549	
MGYG-HGUT-03841	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae		
MGYG-HGUT-04043	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	UBA7173	
MGYG-HGUT-03842	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium	
MGYG-HGUT-03845	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	51-20	
MGYG-HGUT-03846	Verrucomicrobiota	Verrucomicrobiae	Opitutales	CAG-312	CAG-312	
MGYG-HGUT-03847	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
MGYG-HGUT-03850	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae		
MGYG-HGUT-03851	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03853	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03867	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7096	
MGYG-HGUT-03855	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae		
MGYG-HGUT-03857	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	RUG841	
MGYG-HGUT-03861	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03862	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03864	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
MGYG-HGUT-03865	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03872	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Clostridium	
MGYG-HGUT-03869	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	
MGYG-HGUT-03871	Firmicutes_A	Clostridia	Christensenellales	CAG-74		
MGYG-HGUT-03876	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	
MGYG-HGUT-03877	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA1777	
MGYG-HGUT-03879	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Duodenibacillus	
MGYG-HGUT-03881	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-279	
MGYG-HGUT-03882	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	
MGYG-HGUT-03884	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	
MGYG-HGUT-03885	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03887	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae		
MGYG-HGUT-04053	Verrucomicrobiota	Verrucomicrobiae	Opitutales	CAG-312	CAG-312	
MGYG-HGUT-03889	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-964	
MGYG-HGUT-03894	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03895	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	
MGYG-HGUT-03896	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03897	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
MGYG-HGUT-03900	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03904	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	
MGYG-HGUT-03905	Bacteroidota	Bacteroidia	Flavobacteriales	UBA1820	UBA1820	
MGYG-HGUT-03906	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp002232035
MGYG-HGUT-03907	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	
MGYG-HGUT-03909	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	
MGYG-HGUT-03913	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03914	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Sutterella	
MGYG-HGUT-03915	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03917	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03918	Desulfobacterota_A	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Mailhella	
MGYG-HGUT-03920	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03927	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminiclostridium	
MGYG-HGUT-03930	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-306	
MGYG-HGUT-03936	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae		
MGYG-HGUT-03938	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA1777	
MGYG-HGUT-04322	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae		
